zipcode clean,neighbourhood clean,city,state,zipcode,latitude,longitude,room_type,price,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped
91104,Pasadena,Pasadena,CA,91104,34.16169626,-118.1020854,Private room,$120.00 ,,29,57,81,356,4/2/2017
91105,Pasadena,Pasadena,CA,91105,34.14050508,-118.1492682,Private room,$98.00 ,,9,9,9,9,4/2/2017
91107,Pasadena,Pasadena,CA,91107,34.14074762,-118.1112493,Private room,$70.00 ,,25,41,41,283,4/2/2017
91101,Pasadena,Pasadena,CA,91101,34.14158942,-118.1414916,Private room,$92.00 ,,21,50,78,166,4/2/2017
91103,Pasadena,Pasadena,CA,91103,34.17202563,-118.1767895,Entire home/apt,$139.00 ,,30,60,87,362,4/2/2017
91107,Pasadena,Pasadena,CA,91107,34.14575078,-118.1044739,Private room,$41.00 ,,24,45,73,343,4/2/2017
91103,Pasadena,Pasadena,CA,91103,34.16311588,-118.1499612,Entire home/apt,$196.00 ,,12,42,67,342,4/2/2017
91106,Pasadena,Pasadena,CA,91106,34.15107644,-118.1225554,Private room,$45.00 ,,8,38,68,343,4/2/2017
91106,Pasadena,Pasadena,CA,91106,34.14746074,-118.1157777,Shared room,$47.00 ,,24,54,84,359,4/2/2017
91106,Pasadena,Pasadena,CA,91106,34.1506434,-118.1231127,Private room,$45.00 ,,9,39,69,344,4/2/2017
91103,Pasadena,Pasadena,CA,91103,34.17298462,-118.1514536,Shared room,$34.00 ,,0,0,0,90,4/2/2017
91106,Pasadena,Pasadena,CA,91106,34.14263941,-118.1275827,Entire home/apt,$99.00 ,,9,22,35,108,4/2/2017
91106,Pasadena,Pasadena,CA,91106,34.15825605,-118.1127211,Private room,$64.00 ,,30,58,87,362,4/2/2017
91105,Pasadena,Pasadena,CA,91105,34.14148356,-118.1595526,Private room,$65.00 ,,28,58,88,88,4/2/2017
91107,Pasadena,Pasadena,CA,91107,34.13922513,-118.0864281,Entire home/apt,$180.00 ,,26,26,26,86,4/2/2017
91104,Pasadena,Pasadena,CA,91104,34.16117951,-118.1272966,Entire home/apt,$120.00 ,,8,29,55,55,4/2/2017
91104,Pasadena,Pasadena,CA,91104,34.16357253,-118.136534,Entire home/apt,$150.00 ,,0,12,12,102,4/2/2017
91104,Pasadena,Pasadena,CA,91104,34.17970979,-118.1387054,Entire home/apt,$70.00 ,,27,57,87,362,4/2/2017
91101,Pasadena,Pasadena,CA,91101,34.14536543,-118.1363032,Entire home/apt,$139.00 ,,4,28,44,319,4/2/2017
91101,Pasadena,Pasadena,CA,91101,34.14188894,-118.1355168,Shared room,$45.00 ,,11,41,71,161,4/2/2017
91104,Pasadena,Pasadena,CA,91104,34.15888137,-118.1282771,Entire home/apt,$99.00 ,,28,58,88,363,4/2/2017
91106,Pasadena,Pasadena,CA,91106,34.14986519,-118.1242667,Entire home/apt,$120.00 ,,16,41,66,332,4/2/2017
91105,Pasadena,Pasadena,CA,91105,34.14149747,-118.1505424,Entire home/apt,$300.00 ,,28,58,88,363,4/2/2017
91101,Pasadena,Pasadena,CA,91101,34.14311178,-118.1443929,Entire home/apt,$99.00 ,,15,41,71,345,4/2/2017
91104,Pasadena,Pasadena,CA,91104,34.173101,-118.1388619,Entire home/apt,$129.00 ,,28,58,88,178,4/2/2017
91105,Pasadena,Pasadena,CA,91105,34.13803407,-118.1846731,Entire home/apt,$285.00 ,,18,42,63,331,4/2/2017
91101,Pasadena,Pasadena,CA,91101,34.13864878,-118.1352482,Entire home/apt,$361.00 ,,26,56,86,167,4/2/2017
91103,Pasadena,Pasadena,CA,91103,34.15638168,-118.1559351,Entire home/apt,$129.00 ,,18,45,74,164,4/2/2017
91104,Pasadena,Pasadena,CA,91104,34.16961626,-118.124208,Entire home/apt,$199.00 ,,29,59,89,364,4/2/2017
91001,Altadena,Pasadena,CA,91001,34.17705263,-118.1358375,Private room,$112.00 ,,30,60,90,365,4/2/2017
91105,Pasadena,Pasadena,CA,91105,34.14232521,-118.1539645,Entire home/apt,$120.00 ,,0,1,9,9,4/2/2017
91103,Pasadena,Pasadena,CA,91103,34.16492659,-118.1649011,Entire home/apt,$150.00 ,,0,0,0,62,4/2/2017
91103,Pasadena,Pasadena,CA,91103,34.15703761,-118.1493116,Private room,$34.00 ,,0,0,0,0,4/2/2017
91106,Pasadena,Pasadena,CA,91106,34.14325365,-118.1125079,Entire home/apt,$150.00 ,,8,38,65,340,4/2/2017
91104,Pasadena,Pasadena,CA,91104,34.16747983,-118.1255585,Entire home/apt,$250.00 ,,30,60,90,90,4/2/2017
91105,Pasadena,Pasadena,CA,91105,34.14136448,-118.1576678,Private room,$65.00 ,,28,58,88,88,4/2/2017
90042,Highland Park,Los Angeles,CA,90042,34.13037846,-118.1823175,Private room,$51.00 ,,21,51,81,171,4/2/2017
91107,Pasadena,Pasadena,CA,91107,34.14581702,-118.1090546,Private room,$42.00 ,,0,0,0,0,4/2/2017
91106,Pasadena,Pasadena,CA,91106,34.1343906,-118.1155386,Private room,$70.00 ,,0,0,0,0,4/2/2017
91107,Pasadena,Pasadena,CA,91107,34.14489266,-118.1059305,Private room,$60.00 ,,1,1,1,1,4/2/2017
91106,Pasadena,Pasadena,CA,91106,34.14001616,-118.1268691,Private room,$45.00 ,,7,7,7,7,4/2/2017
91106,Pasadena,Pasadena,CA,91106,34.13544808,-118.1405025,Private room,$175.00 ,,30,60,90,103,4/2/2017
91103,Pasadena,Pasadena,CA,91103,34.16661089,-118.1651059,Entire home/apt,$545.00 ,,25,55,85,360,4/2/2017
91105,Pasadena,Pasadena,CA,91105,34.14123541,-118.1479823,Entire home/apt,$190.00 ,,10,16,45,45,4/2/2017
91107,Pasadena,Pasadena,CA,91107,34.14366312,-118.1048385,Entire home/apt,$100.00 ,,5,24,43,118,4/2/2017
91101,Pasadena,Pasadena,CA,91101,34.13909186,-118.141104,Entire home/apt,$99.00 ,,11,28,54,142,4/2/2017
91103,Pasadena,Pasadena,CA,91103,34.17831687,-118.1553252,Private room,$50.00 ,,0,0,0,0,4/2/2017
91104,Pasadena,Pasadena,CA,91104,34.17058731,-118.124028,Private room,$75.00 ,,0,21,51,51,4/2/2017
91106,Pasadena,Pasadena,CA,91106,34.15340591,-118.1274418,Private room,$250.00 ,,27,57,87,87,4/2/2017
91103,Pasadena,Pasadena,CA,91103,34.17637902,-118.1511283,Private room,$55.00 ,,14,40,67,338,4/2/2017
91105,Pasadena,Pasadena,CA,91105,34.14049221,-118.1543682,Private room,$200.00 ,,30,60,90,365,4/2/2017
91107,Pasadena,Pasadena,CA,91107,34.16003875,-118.100246,Entire home/apt,$89.00 ,,10,29,59,151,4/2/2017
91106,Pasadena,Pasadena,CA,91106,34.1534551,-118.1244963,Entire home/apt,$119.00 ,,9,19,19,110,4/2/2017
91106,Pasadena,Pasadena,CA,91106,34.14917507,-118.127559,Private room,$90.00 ,,18,48,78,353,4/2/2017
91103,Pasadena,Pasadena,CA,91103,34.1561467,-118.1503161,Entire home/apt,$145.00 ,,24,26,26,26,4/2/2017
91103,Pasadena,Pasadena,CA,91103,34.17098578,-118.1626917,Entire home/apt,$325.00 ,,0,10,37,219,4/2/2017
91107,Pasadena,Pasadena,CA,91107,34.14262917,-118.110433,Entire home/apt,$260.00 ,,29,59,89,364,4/2/2017
91103,Pasadena,Pasadena,CA,91103,34.16658892,-118.1663519,Private room,$125.00 ,,28,54,80,265,4/2/2017
91105,Pasadena,Pasadena,CA,91105,34.14849081,-118.1644277,Private room,$125.00 ,,0,15,26,116,4/2/2017
91104,Pasadena,Pasadena,CA,91104,34.16673324,-118.1006257,Entire home/apt,$150.00 ,,0,0,0,0,4/2/2017
91104,Pasadena,Pasadena,CA,91104,34.17731598,-118.1449028,Entire home/apt,$290.00 ,,30,60,90,356,4/2/2017
91107,Pasadena,Pasadena,CA,91107,34.15815677,-118.07885,Entire home/apt,$120.00 ,,18,46,46,321,4/2/2017
91105,Pasadena,Pasadena,CA,91105,34.15029943,-118.1817706,Private room,$235.00 ,,29,59,89,179,4/2/2017
91104,Pasadena,Pasadena,CA,91104,34.16418988,-118.1395324,Entire home/apt,$230.00 ,,12,38,60,319,4/2/2017
91103,Pasadena,Pasadena,CA,91103,34.1690753,-118.1515746,Private room,$185.00 ,,0,0,0,0,4/2/2017
91106,Pasadena,Pasadena,CA,91106,34.1337402,-118.131557,Entire home/apt,$159.00 ,,0,0,0,188,4/2/2017
91105,Pasadena,Pasadena,CA,91105,34.14642905,-118.1489406,Entire home/apt,$135.00 ,,2,32,62,337,4/2/2017
91103,Pasadena,Pasadena,CA,91103,34.15280758,-118.1466316,Private room,$110.00 ,,13,40,70,345,4/2/2017
91106,Pasadena,Pasadena,CA,91106,34.15058222,-118.1225017,Entire home/apt,$86.00 ,,9,17,35,284,4/2/2017
91104,Pasadena,Pasadena,CA,91104,34.17500278,-118.1239203,Entire home/apt,$78.00 ,,0,0,0,85,4/2/2017
91103,Pasadena,Pasadena,CA,91103,34.16832979,-118.1480826,Private room,$50.00 ,,0,0,0,0,4/2/2017
91105,Pasadena,Pasadena,CA,91105,34.13038575,-118.1816096,Private room,$100.00 ,,30,60,90,365,4/2/2017
91107,Pasadena,Pasadena,CA,91107,34.15278585,-118.0839212,Entire home/apt,$70.00 ,,1,4,29,29,4/2/2017
91104,Pasadena,Pasadena,CA,91104,34.16758321,-118.1116204,Entire home/apt,$90.00 ,,0,0,0,62,4/2/2017
91104,Pasadena,Pasadena,CA,91104,34.1596666,-118.1188926,Private room,$84.00 ,,18,45,75,76,4/2/2017
91104,Pasadena,Pasadena,CA,91104,34.16390372,-118.1136491,Entire home/apt,$450.00 ,,0,0,0,0,4/2/2017
91107,Pasadena,Pasadena,CA,91107,34.14649563,-118.0924985,Private room,$105.00 ,,23,53,83,353,4/2/2017
91106,Pasadena,Pasadena,CA,91106,34.1488271,-118.1180379,Entire home/apt,$250.00 ,,2,32,62,337,4/2/2017
91106,Pasadena,Pasadena,CA,91106,34.15974697,-118.111163,Private room,$64.00 ,,28,55,56,331,4/2/2017
91101,Pasadena,Pasadena,CA,91101,34.1419282,-118.1326245,Entire home/apt,$138.00 ,,17,41,71,71,4/2/2017
91104,Pasadena,Pasadena,CA,91104,34.16551421,-118.132882,Private room,$300.00 ,,30,60,90,365,4/2/2017
91105,Pasadena,Pasadena,CA,91105,34.15305039,-118.1788106,Entire home/apt,$395.00 ,,0,0,0,92,4/2/2017
91104,Pasadena,Pasadena,CA,91104,34.16215396,-118.104235,Entire home/apt,$500.00 ,,0,0,0,0,4/2/2017
91105,Pasadena,Pasadena,CA,91105,34.14442846,-118.1602926,Private room,$120.00 ,,30,60,90,90,4/2/2017
91107,Pasadena,Pasadena,CA,91107,34.14219153,-118.1127304,Private room,$70.00 ,,16,46,76,351,4/2/2017
91107,Pasadena,Pasadena,CA,91107,34.14808193,-118.0952692,Entire home/apt,$99.00 ,,30,60,90,365,4/2/2017
91104,Pasadena,Pasadena,CA,91104,34.16118781,-118.1193347,Private room,$65.00 ,,25,55,85,86,4/2/2017
91107,Pasadena,Pasadena,CA,91107,34.15892997,-118.0781968,Private room,$90.00 ,,24,54,55,245,4/2/2017
91106,Pasadena,Pasadena,CA,91106,34.15643692,-118.1160371,Entire home/apt,$98.00 ,,12,18,18,80,4/2/2017
91104,Pasadena,Pasadena,CA,91104,34.16254606,-118.1119129,Private room,$99.00 ,,30,60,90,365,4/2/2017
91104,Pasadena,Pasadena,CA,91104,34.17944937,-118.1383498,Entire home/apt,$275.00 ,,0,0,0,0,4/2/2017
91107,Pasadena,Pasadena,CA,91107,34.14442882,-118.0945075,Entire home/apt,$650.00 ,,19,46,76,346,4/2/2017
91105,Pasadena,Pasadena,CA,91105,34.14370677,-118.1529501,Entire home/apt,$105.00 ,,26,56,86,94,4/2/2017
91106,Pasadena,Pasadena,CA,91106,34.14795172,-118.119932,Entire home/apt,$200.00 ,,23,53,83,83,4/2/2017
91103,Pasadena,Pasadena,CA,91103,34.17194082,-118.1551355,Private room,$80.00 ,,1,30,60,150,4/2/2017
91106,Pasadena,Pasadena,CA,91106,34.15545037,-118.1251559,Entire home/apt,$94.00 ,,13,37,65,255,4/2/2017
91106,Pasadena,Pasadena,CA,91106,34.1462451,-118.1149096,Private room,$60.00 ,,29,59,89,151,4/2/2017
91104,Pasadena,Pasadena,CA,91104,34.16820181,-118.1134637,Private room,$55.00 ,,10,10,21,118,4/2/2017
91107,Pasadena,Pasadena,CA,91107,34.15340259,-118.1027253,Shared room,$80.00 ,,30,60,90,365,4/2/2017
91106,Pasadena,Pasadena,CA,91106,34.14729446,-118.1299505,Entire home/apt,$80.00 ,,4,21,41,126,4/2/2017
91103,Pasadena,Pasadena,CA,91103,34.18072299,-118.160835,Entire home/apt,$179.00 ,,27,57,87,362,4/2/2017
91101,Pasadena,Pasadena,CA,91101,34.13989755,-118.1439172,Entire home/apt,$189.00 ,,30,60,90,365,4/2/2017
91103,Pasadena,Pasadena,CA,91103,34.1767423,-118.1517512,Private room,$50.00 ,,0,6,36,311,4/2/2017
90660,Pico Rivera,Pico Rivera,CA,90660,33.97927846,-118.0964918,Private room,$39.00 ,,19,49,79,348,4/3/2017
90660,Pico Rivera,Pico Rivera,CA,90660,34.01935648,-118.0661187,Entire home/apt,$65.00 ,,0,0,27,295,4/3/2017
90660,Pico Rivera,Pico Rivera,CA,90660,33.96996825,-118.0904754,Private room,$45.00 ,,16,43,73,347,4/3/2017
90660,Pico Rivera,Pico Rivera,CA,90660,34.01215649,-118.0845892,Shared room,$100.00 ,,30,60,90,365,4/3/2017
90660,Pico Rivera,Pico Rivera,CA,90660,33.96555724,-118.1087455,Private room,$52.00 ,,16,39,69,158,4/3/2017
90660,Pico Rivera,Pico Rivera,CA,90660,34.01259425,-118.0834978,Private room,$150.00 ,,30,60,90,365,4/3/2017
90660,Pico Rivera,Pico Rivera,CA,90660,33.98827447,-118.1034968,Private room,$49.00 ,,2,32,62,337,4/2/2017
90660,Pico Rivera,Pico Rivera,CA,90660,33.98065119,-118.0973174,Private room,$65.00 ,,26,56,86,361,4/2/2017
90660,Pico Rivera,Pico Rivera,CA,90660,33.98148626,-118.0962934,Private room,$80.00 ,,0,0,6,43,4/2/2017
90660,Pico Rivera,Pico Rivera,CA,90660,33.98170252,-118.0971453,Private room,$65.00 ,,29,59,89,89,4/2/2017
90660,Pico Rivera,Pico Rivera,CA,90660,33.96752051,-118.1055451,Shared room,$65.00 ,,30,60,90,365,4/2/2017
90660,Pico Rivera,Pico Rivera,CA,90660,34.00620682,-118.0852016,Private room,$35.00 ,,0,18,42,42,4/2/2017
90660,Pico Rivera,Pico Rivera,CA,90660,33.98803519,-118.0937233,Private room,$55.00 ,,0,25,55,330,4/2/2017
90660,Pico Rivera,Pico Rivera,CA,90660,34.01350298,-118.0679594,Private room,$125.00 ,,13,25,37,191,4/2/2017
90660,Pico Rivera,Pico Rivera,CA,90660,34.01687416,-118.0804151,Private room,$30.00 ,,4,14,33,271,4/2/2017
90660,Pico Rivera,Pico Rivera,CA,90660,33.97914726,-118.0978876,Private room,$49.00 ,,25,50,80,348,4/2/2017
90660,Pico Rivera,Pico Rivera,CA,90660,33.98043052,-118.0980119,Private room,$49.00 ,,18,40,68,325,4/2/2017
90660,Pico Rivera,Pico Rivera,CA,90660,33.95762093,-118.0983725,Private room,$49.00 ,,11,36,66,341,4/2/2017
90660,Pico Rivera,Pico Rivera,CA,90660,34.01457482,-118.0786053,Private room,$57.00 ,,19,49,79,348,4/2/2017
90601,Whittier,Whittier,CA,90601,34.01048702,-118.0641813,Entire home/apt,$59.00 ,,18,48,78,353,4/2/2017
90660,Pico Rivera,Pico Rivera,CA,90660,33.95605123,-118.102044,Entire home/apt,$99.00 ,,13,39,69,344,4/2/2017
90660,Pico Rivera,Pico Rivera,CA,90660,34.01566983,-118.0643449,Entire home/apt,$499.00 ,,29,59,89,179,4/2/2017
90660,Pico Rivera,Pico Rivera,CA,90660,33.97257831,-118.0951656,Private room,$35.00 ,,17,47,77,352,4/2/2017
90660,Pico Rivera,Pico Rivera,CA,90660,33.97922107,-118.0966977,Private room,$59.00 ,,22,52,82,357,4/2/2017
90660,Pico Rivera,Pico Rivera,CA,90660,33.98012387,-118.0975006,Private room,$60.00 ,,28,58,88,88,4/2/2017
90660,Pico Rivera,Pico Rivera,CA,90660,33.9638014,-118.101363,Private room,$50.00 ,,29,59,89,364,4/2/2017
90660,Pico Rivera,Pico Rivera,CA,90660,33.96305961,-118.1063016,Entire home/apt,$69.00 ,,29,59,89,89,4/2/2017
90660,Pico Rivera,Pico Rivera,CA,90660,33.96281197,-118.0899921,Shared room,$45.00 ,,0,0,0,0,4/2/2017
90240,Downey,Downey,CA,90240,33.96388674,-118.1128708,Entire home/apt,$115.00 ,,9,36,47,116,4/2/2017
90660,Pico Rivera,Pico Rivera,CA,90660,33.97983366,-118.0978045,Private room,$49.00 ,,7,7,17,17,4/2/2017
91326,Porter Ranch,Northridge,CA,91326,34.28393927,-118.5688642,Private room,$127.00 ,,29,59,86,86,4/2/2017
91326,Porter Ranch,Los Angeles,CA,91326,34.27615152,-118.5465108,Private room,$75.00 ,,30,60,90,179,4/3/2017
91326,Porter Ranch,Northridge,CA,91326,34.2822578,-118.5676729,Private room,$201.00 ,,29,59,86,86,4/2/2017
91326,Porter Ranch,Los Angeles,CA,91326,34.27735528,-118.5493194,Private room,$45.00 ,,30,60,90,365,4/3/2017
91326,Porter Ranch,Northridge ,CA,91326,34.28267651,-118.5691051,Private room,$77.00 ,,30,59,86,86,4/3/2017
91324,Northridge,Northridge,CA,91324,34.25962645,-118.5552379,Entire home/apt,$395.00 ,,30,55,85,356,4/3/2017
91326,Porter Ranch,Los Angeles,CA,91326,34.27320257,-118.532663,Private room,$65.00 ,,29,59,89,364,4/3/2017
91326,Porter Ranch,Los Angeles,CA,91326,34.27260729,-118.5394905,Entire home/apt,$115.00 ,,10,12,42,317,4/3/2017
91326,Porter Ranch,Northridge ,CA,91326,34.26841763,-118.5361543,Entire home/apt,$99.00 ,,19,49,79,354,4/3/2017
91326,Porter Ranch,Los Angeles,CA,91326,34.28091956,-118.5454037,Entire home/apt,$500.00 ,,0,0,4,17,4/3/2017
91326,Porter Ranch,Los Angeles,CA,91326,34.29107218,-118.5650142,Entire home/apt,$350.00 ,,0,0,0,0,4/3/2017
91344,Granada Hills,Los Angeles,CA,91344,34.27031693,-118.5253772,Entire home/apt,$550.00 ,,29,59,89,89,4/2/2017
91326,Porter Ranch,Los Angeles,CA,91326,34.28732563,-118.5364735,Private room,$45.00 ,,23,53,83,173,4/2/2017
91326,Porter Ranch,Los Angeles,CA,91326,34.26989712,-118.5382291,Entire home/apt,$225.00 ,,0,16,42,317,4/2/2017
91344,Granada Hills,Los Angeles,CA,91344,34.26936137,-118.5266672,Private room,$49.00 ,,8,8,8,71,4/2/2017
91326,Porter Ranch,Porter Ranch,CA,91326,34.27739381,-118.5507463,Private room,$55.00 ,,30,60,90,365,4/2/2017
91326,Porter Ranch,Northridge,CA,91326,34.283637,-118.5677612,Private room,$77.00 ,,29,59,86,86,4/2/2017
91326,Porter Ranch,Los Angeles,CA,91326,34.26228184,-118.548077,Private room,$140.00 ,,30,60,90,365,4/2/2017
91326,Porter Ranch,Los Angeles,CA,91326,34.28387001,-118.5686985,Private room,$77.00 ,,29,59,86,86,4/2/2017
91326,Porter Ranch,Los Angeles,CA,91326,34.27247515,-118.5322209,Entire home/apt,$165.00 ,,10,26,37,272,4/2/2017
91344,Granada Hills,Los Angeles,CA,91344,34.26850047,-118.5264951,Private room,$49.00 ,,5,5,5,51,4/2/2017
91326,Porter Ranch,Los Angeles,CA,91326,34.28382039,-118.5558439,Entire home/apt,$279.00 ,,19,40,63,290,4/2/2017
90220,Compton,Compton,CA,90220,33.86417676,-118.2195601,Private room,$25.00 ,,8,21,30,30,4/3/2017
90220,Compton,Compton,CA,90220,33.85476,-118.2268305,Private room,$70.00 ,,0,0,0,0,4/3/2017
90220,Compton,Compton,CA,90220,33.86427694,-118.220774,Private room,$25.00 ,,6,14,24,24,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.74027189,-118.3889739,Private room,$450.00 ,,30,60,89,89,4/3/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.74903688,-118.4068896,Private room,$77.00 ,,0,0,0,207,4/3/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.73726036,-118.3976082,Entire home/apt,$895.00 ,,11,37,58,291,4/3/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.75906303,-118.3932096,Entire home/apt,$388.00 ,,29,54,84,351,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.74564393,-118.3869652,Entire home/apt,$139.00 ,,17,42,70,327,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.74769678,-118.3164116,Private room,$50.00 ,,19,46,46,46,4/3/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.74218049,-118.3972064,Entire home/apt,"$1,980.00 ",,22,42,67,312,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.76294311,-118.4059436,Private room,$85.00 ,,30,60,90,365,4/3/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.75573566,-118.3922097,Private room,$50.00 ,,30,60,90,365,4/3/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.74015215,-118.3957538,Private room,$349.00 ,,24,43,69,331,4/3/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.76070815,-118.3933945,Entire home/apt,$366.00 ,,29,59,89,89,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.7483052,-118.316235,Private room,$60.00 ,,9,34,34,34,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.77262885,-118.3923935,Private room,$89.00 ,,30,60,90,365,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.73439036,-118.3307518,Private room,$49.00 ,,28,58,88,363,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.76259653,-118.4076708,Private room,$78.00 ,,29,59,89,364,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.73819092,-118.3976211,Entire home/apt,$375.00 ,,13,25,47,283,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.77814173,-118.3787725,Entire home/apt,$295.00 ,,0,0,0,90,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.74119554,-118.3974757,Entire home/apt,"$1,500.00 ",,29,59,89,241,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.7399331,-118.3347699,Private room,$74.00 ,,1,28,58,333,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.7365662,-118.3984547,Entire home/apt,"$1,095.00 ",,11,25,46,277,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.73389575,-118.3437282,Entire home/apt,$995.00 ,,30,60,90,365,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.76713167,-118.3175803,Entire home/apt,$300.00 ,,0,15,26,221,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.77357405,-118.3938629,Private room,$80.00 ,,30,60,90,365,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.73386334,-118.3310353,Private room,$49.00 ,,28,58,88,363,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.73492631,-118.3325589,Private room,$44.00 ,,0,0,28,303,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.74340322,-118.3656839,Private room,$85.00 ,,30,60,90,365,4/2/2017
90275,Rancho Palos Verdes,Ranch Palos Verdes ,CA,90275,33.77003179,-118.3855805,Entire home/apt,$159.00 ,,30,54,84,359,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.77487339,-118.3852556,Entire home/apt,$95.00 ,,29,59,87,353,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.78613431,-118.3729754,Entire home/apt,$265.00 ,,30,60,90,365,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.74330206,-118.3864294,Private room,$50.00 ,,26,53,83,358,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.74390079,-118.3862708,Private room,$69.00 ,,30,60,90,365,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.75908872,-118.4115623,Private room,$115.00 ,,27,57,87,362,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.74249717,-118.3952789,Entire home/apt,"$1,095.00 ",,18,40,65,314,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.7468286,-118.3873404,Private room,$79.00 ,,2,32,62,152,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.74107469,-118.3985365,Entire home/apt,"$1,300.00 ",,22,42,69,303,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.76426439,-118.3944444,Entire home/apt,$190.00 ,,0,0,10,10,4/2/2017
90732,San Pedro,Los Angeles,CA,90732,33.76009041,-118.3069673,Private room,$89.00 ,,0,0,0,0,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.73328927,-118.3538758,Private room,$145.00 ,,27,57,87,331,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.76251174,-118.4075296,Private room,$130.00 ,,29,59,89,364,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.76229395,-118.3312093,Entire home/apt,$225.00 ,,27,54,84,333,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.76832735,-118.3169775,Private room,$70.00 ,,0,0,0,230,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.74377328,-118.3653758,Entire home/apt,$600.00 ,,0,0,0,0,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.73317373,-118.3494759,Entire home/apt,$649.00 ,,22,45,72,72,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.74209159,-118.3278184,Entire home/apt,$500.00 ,,18,44,69,160,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.7628447,-118.4009192,Entire home/apt,$840.00 ,,29,56,79,354,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.73862563,-118.3972717,Entire home/apt,$895.00 ,,16,33,54,298,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.78042286,-118.3686662,Entire home/apt,$56.00 ,,29,54,54,254,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.77366864,-118.3939334,Private room,$79.00 ,,10,40,70,345,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.75886081,-118.3965145,Private room,$79.00 ,,30,60,88,363,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.74621612,-118.3880613,Entire home/apt,$350.00 ,,21,51,77,341,4/2/2017
90275,Rancho Palos Verdes,Rancho Palos Verdes,CA,90275,33.77394966,-118.3924679,Private room,$89.00 ,,29,59,89,364,4/2/2017
